filename,extracted_text
dietgo.kitchen_1643002968_2758031254178008662_30356002527.jpg,"DIEEGO

U/aspaclal
SERANGAN JANTUNG

BISA TERJADI DI
A

Ao

  
  

:

 

     

#EduGo
"
dietgo.kitchen_1643002968_2758031254186613743_30356002527.jpg,"DIEGGO

Hal apa sih yang bisa jadi pemicu

SERANGAN JANTUNG

di usia muda?

#EduGo

 

O
"
dietgo.kitchen_1643002968_2758031254178153873_30356002527.jpg," 

/

Tex”

~

a

O KEBIASAAN MEROKOK
© OBESITAS
© RIWAYAT KELUARGA

#EduGo

 
"
dietgo.kitchen_1643002968_2758031254211678881_30356002527.jpg,"DIEGGO

 

#EduGo
"
dietgo.kitchen_1643002968_2758031254203242437_30356002527.jpg,"DIEEGO ©

RUTIN OLAHRAGA

Dilansir dari American Heart
Association, berolahraga dengan
rutin seperti aerobik setiap minggu
atau olahraga ringan, bisa membuat
jantung sehat.

 

#EduGo
"
dietgo.kitchen_1643002968_2758031254169797305_30356002527.jpg,"DIEEGO 6

JAGA BERAT BADAN

Jaga berat badan kamu juga penting loh!
Obesitas atau kelebihan berat badan
dapat menjadi salah satu faktor risiko
penyakit jantung.

 

#EduGo
"
dietgo.kitchen_1643002968_2758031254194878648_30356002527.jpg,"DIEGGO Q

BERMANFAAT?

Jangan lupa LIKE, SAVE,
dan SHARE postingan ini ya!

Like dan Share Save untuk
jika kamu suka lihat lagi nanti
"
dietgo.kitchen_1643002968_2758031254161229730_30356002527.jpg,"DIEEGO ©

TERAPKAN POLA MAKAN
SEHAT

Memang sih kalo masih muda pasti
pengen coba semua makanan. Tapi jangan
lupa perhatikan kandungan makanan yang
dikonsumsi. Perbanyak konsumsi buah,
sayuran, dan daging ikan, ya!

  

#EduGo
"
dietgo.kitchen_1642658866_2755144721968321474_30356002527.jpg,"DIEGGO

   
  

Low to serve

LEMONILOseRIES
BYDIETGO
"
dietgo.kitchen_1642658866_2755144721817326889_30356002527.jpg,"DIEGGO

Tuangkan

© SAUS —ar e

poLocnaise {fl 0”
Pada Mie

Aduk

BOLOGNAISE
Dengan mie hingga

merata
"
dietgo.kitchen_1642658866_2755144721800415671_30356002527.jpg,"DIEGGO

Buka
QO e220
0 Bie

Tuangkan
SAUS
SAMBAL

VSI Pada tempat saus
yang tersedia
"
dietgo.kitchen_1642658866_2755144721834137479_30356002527.jpg,"DIEGGO

5 Hidangan siap disantap!
SELAMAT
PAN WN

   
"
dietgo.kitchen_1642145960_2750842153494264482_30356002527.jpg,"DIEEGO

Jangan sampai
kekurangan

zat besi, karna bisa
menyebabkan
Anemia!

   

SWIPE
"
dietgo.kitchen_1642145960_2750842153502572798_30356002527.jpg,"DIEEGO

ANEMIA

Dapat disebabkan oleh

  
  

 

yang biasanya ditandai
dengan

dan kelemahan.

Berkat kandungan zat besi

di dalamnya,
diklaim dapat membantu

loh!

  

  
 
 

KENAPA KONSUMSI DAGING SAPI?
"
dietgo.kitchen_1642145960_2750842153519515672_30356002527.jpg,"DIEEGO

Dengan
tubuh mendapatkan

ee a dalam bentuk
Heme (bentuk zat besi yang hanya
dijumpai pada protein hewani).
Artinya,

konsumsi daging sapi bermanfaat

membantu memenuhi kebutuhan
zat besi yang bisa mencegah anemia.

DIETGO BEEF SERIES
"
dietgo.kitchen_1642145960_2750842153511149242_30356002527.jpg,"DIEEGO

COBA MENU

  
 
 

DAGING
DIETGO
KITCHEN

YUK!!

Available on

@gofood § GradFood
cS DIETGO WEEKLY
"
dietgo.kitchen_1641968327_2749352063933582161_30356002527.jpg,"DIEEGO

“Katanya kalo mau langsing
harus ngurangin 3500 kalori?”

“Ohh gitu, tapi emang
bener ya?”

we lei ML
nih aku kasih tau
Tite M Lawl

 

SWIPE
"
dietgo.kitchen_1641968327_2749352063807600089_30356002527.jpg,"DIEEGO

jangan hanya mempertimbangkan
pembakaran kalori

saat berat badan berkurang,

 

- berat sekarang

— usia

- berapa banyak makanan
yang dikonsumsi

(juga faktor-faktor lainnya).

(source: www.fimela.com)

  
"
dietgo.kitchen_1641968327_2749352063816081629_30356002527.jpg,"DIEEGO

 

Menurut penelitian di National Institute
of Health, rumus yang banyak dikutip ini

  
   
 

saat berat berkurang.
Hasilnya, orang memperkirakan

(peneliti senior Kevin D. Hall, Ph.D).
"
dietgo.kitchen_1641968327_2749352063933608477_30356002527.jpg,"DIEGO

Ayo coba ngaku,
siapa disini yang

 
"
dietgo.kitchen_1641529174_2745668176044078500_30356002527.jpg,"DiEw GO}

rnp Sh
DISKONE\: a
C(O% 25rb

Ei

Pe yanRGiaae

  
 
"
dietgo.kitchen_1641271081_2743503137596116678_30356002527.jpg,"DIEEGO

Siapa yang masih
suka kegoda-goda?

 
"
dietgo.kitchen_1641271081_2743503137612938826_30356002527.jpg,"DIEEGO

Faktanya...

Makan karbohidrat di malam
hari tidak akan mengganggu
proses diet, asalkan tidak

melebihi kebutuhan kalori
per hari. Selain itu, badan
memerlukan energi
saat tidur.

 
    
"
dietgo.kitchen_1641271081_2743503137705053441_30356002527.jpg,"DIEEGO

MAKAN KARBO
MALAM HARI BIKIN

GAGAL DIET?

    
"
dietgo.kitchen_1640970094_2740978270986452012_30356002527.jpg," 
"
dietgo.kitchen_1640759297_2739209984975589356_30356002527.jpg," 

Akhir tahun sudah dekat, apa sih
yang ingin kamu wujudkan
di tahun 2022?

 
"
dietgo.kitchen_1640589034_2737781708810299508_30356002527.jpg,"Udah mau 2022,
tapi berat badan gak
turun-turun bro @&

makan Dietgo aja bro!
dijamin sehat dan berat
badan turun!

 
"
dietgo.kitchen_1640414091_2736314183178914210_30356002527.jpg,"DIEGO

 

WE WISH YOUA

MERRY CHRISTMAS
"
dietgo.kitchen_1640149220_2734092288119656342_30356002527.jpg," 

ms HEBOH PROMO WINNERS ol

CONGRATS ALSO TO THE OTHER WINNERS!

Same DaftarPemenang ieee &

us SELAMAT KEPADA
PARA MERCHANT PEMENANG a

BANDUNG

+ Bakmi Aloi

+ Garmelia Bakery

+ Dietgo, Makanan Diet Sehat
+ Ayam Geprek Dapur GG

+ Ayamayaman Bandung

SEMARANG

+ Gama Mbak Tik Ayam Goreng
+ Kedai Ngangeni 2 Hot Plato,
Nakula

+ Ayam Geprek Warmur

+ Nasi Padang Roda Baru,
Tanjung mas

+ Nasi Kulit Sultan Banjarsari

 

YOGYAKARTA

* Ketoprak Jakarta BANG RUDY
+ Mie Ayam Palembang Afui

+ Se'i Sapi Maumere, Kaliurang
+ Susu Sarjana

+ Gudeg Yu Jum

SOLO

+ The Solchic
+ Ayam dan Bebek Goreng

Mas Anto

+ Warung Gongso Pusat
+ Warung Jepun, UMS
+ Nasi Uduk Jakarta - Apri

Wulandari
"
dietgo.kitchen_1639981312_2732683772672052945_30356002527.jpg,"DIEIEO)

INEVAOUTUET

Apotek duasat¥

9

Inti Data Consulting

“2
9 Qraia Susu ray
%

&
%

Janur Asri Kelapa Gading

JI. Boulevard Raya, Kelapa Gading, Jakarta Utara

Scotus i ca

 

 

 
"
dietgo.kitchen_1639981312_2732683772655276510_30356002527.jpg,"DICIEO)

NEW OUTLET DISCOUNT

ALL %
ITEM
DISC

ONLY AT KELAPA GADING OUTLET

@gofood GraoFood

 
"
dietgo.kitchen_1639981312_2732683772663625683_30356002527.jpg,"OUTLET KELAPA GADING

ALL DIETGO OUTLETS

Jakarta Utara

—_————_ OUTLET BANDUNG

OUTLET LEDENG

JI. Cipaku Indah,
Kota Bandung

OUTLET SUMUR
BANDUNG

JI. Naripan No.34,
Kota Bandung

OUTLET CIMAHI

JI. Raya Cibabat
Cimahi, Jawa Barat

OUTLET DAGO OUTLET
JI, Cisitu Indah, PASIRLUYUNG

Kota Bandung JI. Bungursari,
Kota Bandung

OUTLET OUTLET
CIBADUYUT BUAH BATU

Cibaduyut Residence, JI. Sukabirus,
Kota Bandung Kota Bandung

OUTLET CIMAHI

JI. Boulevard Raya No.12, Kelapa Gading,

OUTLET
ANTAPANI KIDUL

Ji. Randusari Utara,
Kota Bandung

OUTLET
Margahayu

JI. Tata Surya, Rancasari,
Kota Bandung

DIETGO WEEKLY
GabFood J svrwo | Sete

 
"
dietgo.kitchen_1639287882_2726866861149167328_30356002527.jpg,"DISBEO

GraoFood

        
     

  

Diskon Diskon

“9Os, || SO».

s/d Rp5Orb

Saienies
7A. ot UN eee ‘ecriia)

UNLIMITED ry vimge

Periode : 12-18 Desember

 
  
  
"
dietgo.kitchen_1639981312_2732683772638429596_30356002527.jpg,"OUTLET PEJATEN

JI. Jatipadang Utara
Pasar Minggu,
Jakarta Selatan

OUTLET KELAPA
GADING
JI, Boulevard Raya,

Kelapa Gading,
Jakarta Utara

ALL DIETGO OUTLETS

OUTLET JAKARTA

OUTLET PURI

JI. H. Mading, Puri Indah,
Kembangan Utara,
Jakarta Barat

OUTLET
KEBON JERUK

JI. Arjuna Utara, Apart.
Menara, Kebon Jeruk,
Jakarta Barat

OUTLET
CEMPAKA PUTIH
JI. Cempaka Putih Raya,

Cempaka Putih,
Jakarta Pusat

1 DIETGO WEEKLY
SG

 
"
dietgo.kitchen_1639625610_2729699926513006657_30356002527.jpg," 

Apakah kamu tahu?

Semua menu yang tersedia di Dietgo Healthy
Kitchen mempunyai kalori $410 Keal
"
dietgo.kitchen_1638934244_2723900330460997784_30356002527.jpg," 

    

Mie Lemonilo

#LemoniloSeries SWIPE UNTUK SELENGKAPNYA
"
dietgo.kitchen_1638934244_2723900330477636861_30356002527.jpg," 

Mie Instan

17% Carbs

21% Fat
LV RYC)
85gr = 38O0Kcal

Tepung terigu, minyak nabati,
epung tapioka, garam, penstabil
(nabati dan fosfat), pengatur
keasaman, mineral (zat besi),
antioksidan TBHQ, pewarna
sintetik Tartrazin Cl 19140

Mie Lemonilo

18% Carbs
gel
No MSG + Low Gluten
elmo) eee CXC |

Tepung terigu, tepung mocaf,
garam, saripati bayam (0.04%),
kloforil, penstabil (gum arabik),
pengembang natrium karbonat
"
dietgo.kitchen_1638336477_2718885893311884142_30356002527.jpg," 

Ada di outlet mana aja
sih, Lemonilo Series?

 

N13
"
dietgo.kitchen_1638771126_2722531998045515566_30356002527.jpg,"DIEGO

‘LEMONILO’ BEsT SELLER

CT Met fel CM ued Lod >

Grilled Chicken
with Lemonilo

Ed Muitelal Costa) 354.6 Kcal

 
"
dietgo.kitchen_1637388458_2710933330588757098_30356002527.jpg,"  
   

Rye |

GYUDON
"
dietgo.kitchen_1638336477_2718885893303471198_30356002527.jpg,"DIEGO)

LEMONILO SERIES

Val PLE] CC)

outlet DAGO
ouTLeT LEDENG
outLeT PASIRLAYUNG

Cel) tame |=7,1 00) (Uh

lt ame UL STA PLU Te)
ouTtet ANTAPANI KIDUL

 

et ala

oT tame ala

yA Ca all

ouTLeT KEBON JERUK

ota UE

 

DIETGO WEEKLY
CATERING
"
dietgo.kitchen_1637809219_2714462934998147634_30356002527.jpg," 

ve) ShopeeFood 6 Oo”
DISCOUNTS J

Discount 60% s/d 25rb + gratis ongkir } cS
untuk minimal pembelian 40rb

   
   
"
dietgo.kitchen_1636776047_2705796058761679082_30356002527.jpg,"   

ee aye

FAKTA

Te

   

MS
"
dietgo.kitchen_1636776047_2705796058694795124_30356002527.jpg," 

7 VAL 1)

1. Dibuat Tanpa Proses Penggorengan

Mie instan pada umumnya dihasilkan melalui proses penggorengan
pada suhu 140°-150°C agar mie menjadi kering, kaku, dan awet.
Namun, Mie Instan Lemonilo dibuat dengan menggunakan oven.
Proses ini membuat Lemonilo Mie Instan rendah lemak dan kolesterol.

2. Mengandung Saripati Sayuran

Mie Instan Lemonilo mengandung bahan-bahan dari alam seperti
saripati bayam, kunyit, dan daun bawang. Penggunaan bahan ini

yang menyebabkan mie instan Lemonilo memiliki periode kadaluarsa
yang lebih singkat dibanding dengan mie instan pada umumnya.

sumber : lemonilo.com
"
dietgo.kitchen_1636776047_2705796058677959242_30356002527.jpg," 

3. Tanpa 3P (Penguat Rasa, Pengawet,
dan Pewarna Sintetis)

Mie Instan Lemonilo tidak menggunakan bahan-bahan tambahan
seperti penguat rasa, pengawet, dan pewarna sintetis yang berpotensi

bahaya bagi tubuh. Inilah yang membuat mie instan Lemonilo nyaman
dikonsumsi setiap hari.

4. Rendah Gluten

Mie Lemonilo ini juga rendah gluten, sehingga bisa dikonsumsi saat
menjalani diet sehat.

sumber : lemonilo.com
"
dietgo.kitchen_1636269244_2701544685284842451_30356002527.jpg,"DIEU CO}
DIET MAKIN ASIK BERSAMA

LEMONILO SERIES

Re OnG Naripan and Setiabudi Outlet

   

 

 
"
dietgo.kitchen_1634699495_2688376679021569188_30356002527.jpg,"DIEEGO

Apa yang membuat
rasa insecure?

Sebuah studi menyatakan bahwa 40% dari penyebab yang membuat
seseorang merasa bahagia adalah hal-hal menyenangkan yang baru
terjadi pada hidup. Penelitian tersebut semakin menguatkan fakta
bahwa kejadian yang dialami sangat berpengaruh terhadap suasana
hati dan cara seseorang menilai dirinya sendiri.

Maka, hal ini juga berlaku pada kejadian yang tidak menyenangkan,
salah satunya adalah mengalami penolakan dari orang lain. Lamaran
pekerjaan yang tidak diterima, gagal masuk ke sekolah atau universitas
yang diinginkan, dan pernyataan cinta yang ditolak akan mempengaruhi
tingkat kepercayaan diri.

Lalu bagaimana tips mengatasi rasa insecure yang sering muncul?

sumber : hellosehat.com Tips mengatasi insecure
"
dietgo.kitchen_1634699495_2688376679398925730_30356002527.jpg,"DIEEGO

1. Berhenti menyalahkan diri sendiri

Sadari bahwa Anda bukanlah satu-satunya yang melakukan
kesalahan, semua orang juga pernah mengalami hal yang sama.
Tulis pikiran-pikiran negatif dan ketakutan Anda, lalu amati dan
fokuskan pada solusi apa yang akan dilakukan agar tidak
mengulangi kesalahan yang sama.

2. Lakukan hal-hal yang disenangin

Coba untuk lebih Fokus pada sesuatu yang dapat membuat Anda
bahagia dan melupakan rasa insecure. Selain menjadi rekreasi
untuk diri sendiri, siapa tahu Anda juga akan menemukan potensi
lain saat mengeksplor hal-hal baru.

sumber : hellosehat.com
"
dietgo.kitchen_1634699495_2688376679046780385_30356002527.jpg,"DDI DIEGGO
P\LININ

TIPS MENGATASI

RASA Liha 3
YANG SERING

MUNCUL

SWIPE

 
   
  

a |
B
"
dietgo.kitchen_1634699495_2688376679055105581_30356002527.jpg,"DIEEGO

5. Beranikan diri untuk bersosialisasi
dengan orang baru
Mungkin Anda merasa cemas saat berhadapan dengan lingkungan
sosial yang baru. Cobalah secara perlahan, pasang target seberapa

intens Anda melakukan percakapan dengan orang lain. Misalnya,
di satu pertemuan Anda akan berkenalan dengan dua teman baru.

sumber : hellosehat.com
"
dietgo.kitchen_1634699495_2688376679038234973_30356002527.jpg,"DIEEGO

3. Bicaralah dengan orang-orang terdekat

Berbicara dengan orangtua, saudara, atau teman mungkin bisa
meringankan beban yang ada di pikiran Anda. Utarakan hal-hal
yang membuat Anda cemas dan ragu. Anda juga bisa menghabiskan
waktu dengan orang-orang tersayang.

4. Lakukan hal-hal yang disenangin

Anda baru saja mendapatkan penghargaan di kantor, atau Anda baru
saja mendapatkan nilai terbaik, tidak ada salahnya untuk melakukan
perayaan kecil saat hal yang dilakukan membuahkan hasil manis.
Walau mungkin pencapaian Anda tidak seberapa besar, tetap
berbanggalah karena ini bisa meningkatkan rasa percaya diri.

sumber : hellosehat.com
"
dietgo.kitchen_1634358518_2685516356752551528_30356002527.jpg,"WicicO)

INEVAOUTUEN

las Selatan Kay.

JI. Cempaka Putih Raya, Cempaka Putih, Jakarta Pusat

Sri anor tc ei a

 

 
"
dietgo.kitchen_1634358518_2685516356878420647_30356002527.jpg,"ALL DIETGO OUTLETS

OUTLET CEMPAKA PUTIH JI. Cempaka Putih Raya, Cempaka
Putih, Jakarta Pusat

—_—————__ OUTLET BANDUNG

OUTLET LEDENG OUTLET DAGO OUTLET OUTLET
JI. Cipaku Indah, 31. Cisitu Indah, PASIRLUYUNG ANTAPANI KIDUL

Kota Bandung Kota Bandung JI. Bungursari, JI. Randusari Utara,
Kota Bandung Kota Bandung

OUTLET SUMUR OUTLET OUTLET OUTLET
BANDUNG CIBADUYUT BUAH BATU Margahayu

JI. Naripan No.34, Cibaduyut Residence, JI. Sukabirus, Jl. Tata Surya, Rancasari,
Kota Bandung Kota Bandung Kota Bandung Kota Bandung

OUTLET CIMAHI

OUTLET CIMAHI

JI. Raya Cibabat
Cimahi, Jawa Barat

DIETGO WEEKLY
GrabFood J svrwow | Sete

 
"
dietgo.kitchen_1634358518_2685516356761017151_30356002527.jpg,"DIEICO

Tat ol Ele) Ryecel U] is

ALL 9
25""
DISC

ALL ITEM DISCOUNT 25%

ONLY ON

CEMPAKA PUTIH OUTLET

 

@gofood GracFood
"
dietgo.kitchen_1634358518_2685516356886972929_30356002527.jpg,"ALL DIETGO OUTLETS

OUTLET JAKARTA

OUTLET PEJATEN OUTLET PURI OUTLET OUTLET
JI. Jatipadang Utara JI. H. Mading, Puri Indah,  KEBON JERUK CEMPAKA PUTIH

Pasar Minggu, Kembangan Utara, JI. Arjuna Utara, Apart. JI. Cempaka Putih Raya,
Jakarta Selatan Jakarta Barat Menara, Kebon Jeruk, Cempaka Putih,
Jakarta Barat Jakarta Pusat

1 DIETGO WEEKLY
GeabFood J swrwow | Sette

 
"
dietgo.kitchen_1634358042_2685512361061924247_30356002527.jpg,"QUOTES OF THE DAY

 

“lf you want something youve never had,
you must be willing to do something —=

you've never done.” P=

-Thomas Jefferson

AE/

 
"
dietgo.kitchen_1634276194_2684825768918087971_30356002527.jpg,"YANG
"
dietgo.kitchen_1634276194_2684825768985183719_30356002527.jpg,"Pal
"
dietgo.kitchen_1634276194_2684825769027143439_30356002527.jpg,"DISUSE

  

6 JENIS DIET
nt alae
DI TAHUN

rex?

| = SWIPE | WIPE —

  
"
dietgo.kitchen_1634276194_2684825769001986364_30356002527.jpg,"ey a|
"
dietgo.kitchen_1634276194_2684825769018788811_30356002527.jpg,"Cae
"
dietgo.kitchen_1634276194_2684825768976811235_30356002527.jpg,"Wicuee)

SUA

©)
"
dietgo.kitchen_1634007615_2682572765540113718_30356002527.jpg," 
"
dietgo.kitchen_1634276194_2684825769035680703_30356002527.jpg,"DISUSE

1 AYN
-NYA

©
"
dietgo.kitchen_1633769233_2680573073596320131_30356002527.jpg,"Nutribrew

Healthy Coffee

1. Minum air putih terlebih dahulu

Minum air putih terlebih dahulu sebelum minum kopi, karena
kandungan kafein bersifat diuretik, sehingga memicu risiko
dehidrasi pada tubuh.

2. Jangan minum kopi saat perut kosong

Sebaiknya makan dulu, karena kopi dapat membuat nafsu
makan menurun, sehingga kebutuhan nutrisi gak terpenuhi.

3. Pilih jenis kopi yang aman

Jenis kopi Arabica lebih aman untuk lambung, karena
mengandung kadar kafein lebih rendah dibanding jenis Robusta

4. Alternatif susu selain dairy milk

Alternatif susu selain dairy milk, seperti Soy Milk, Oat Milk,
dan juga Skim Milk bisa menjadi pilihan untuk minum kopi.

5. Minum air putih setelah minum kopi
Setelah minum kopi, sebaiknya minum air putih, karena air dapat
mengurangi kadar asam dari kopi dan meminimalisir efek negatif
pada lambung
"
dietgo.kitchen_1633833015_2681108118892762743_30356002527.jpg,"MiELICO)

GraoFood

DISKON,

  

 
      
       

Diskon

mJ 0 Fan) er7

s/d Rp5Orb

cen

NONSTOP
GRATIS ONGKIR:

Bisa digabung dengan

   

eee heen
"
dietgo.kitchen_1633769233_2680573073327867862_30356002527.jpg,"DIEEGO

Nutribrew

Healthy Coffee

Tips Aman
Ketika
Minum Kopi

Swipe Untuk Selengkapnya —> — |

 

 
"
dietgo.kitchen_1633769233_2680573073294282517_30356002527.jpg,"Nutribrew
Healthy Coffee

SKIM SERIES

Nutribrew Whey Series available on
GoFood and GrabFood

Click link in @nutribrew.id bio

 

beacons.page/nutribrew

es Kopi Susu SKim

 
"
dietgo.kitchen_1633331757_2676903257378818518_30356002527.jpg,"Nutribrew

Healthy Coffee

GIVEAWAY

ANNOUNCEMENT

nutribrew.id

   

f. — >>.

nutribrew.id Dan pemenang dari Giveaway Squid Game dari @nutribrew.id
x @dietgo.kichen kali ini adala... cek postingan selanjutnya ya
"
dietgo.kitchen_1633582708_2679008392059988608_30356002527.jpg," 
"
dietgo.kitchen_1633331757_2676903257395560916_30356002527.jpg,"TELAH MENDAPATKAN

Nutribrew
Heakthy Coffee

1 Sei Ayam with

1 Ice Apple Te
Brown Rice ce Apple Tea Saldo Gopay

Rp 50.000

© gopay

 

Selamat Kepada Para Pemenang!

Admin kami akan menghubingi para pemenang
melalui DM Instagram

Semoga dengan giveaway ini, para pemenang
dapat mencapai goals hidup sehat bersama
Dietgo Kitchen dan Nutribrew!
"
dietgo.kitchen_1633172025_2675563331786796415_30356002527.jpg,"ALL DIETGO OUTLETS

OUTLET KEBON JERUK JI. Arjuna Utara, Apart. Menara, Kebon
Jeruk, Jakarta Barat

—_—————__ OUTLET BANDUNG

OUTLET LEDENG OUTLET DAGO OUTLET OUTLET
JI. Cipaku Indah, 31. Cisitu Indah, PASIRLUYUNG ANTAPANI KIDUL

Kota Bandung Kota Bandung JI. Bungursari, JI. Randusari Utara,
Kota Bandung Kota Bandung

OUTLET SUMUR OUTLET OUTLET OUTLET
BANDUNG CIBADUYUT BUAH BATU Margahayu

JI. Naripan No.34, Cibaduyut Residence, JI. Sukabirus, Jl. Tata Surya, Rancasari,
Kota Bandung Kota Bandung Kota Bandung Kota Bandung

OUTLET CIMAHI

OUTLET CIMAHI

JI. Raya Cibabat
Cimahi, Jawa Barat

DIETGO WEEKLY
GrabFood J svrwow | Sete

 
"
dietgo.kitchen_1633172025_2675563331770118083_30356002527.jpg,"DiELIC®)

INEVAOUTUET

Universitas
Esa Unggul
Kebon Jeruk

2n Menara...

JI. Arjuna Utara, Apart. Menara, Kebon Jeruk, Jakarta Barat
Swipe untuk lihat Outlet lainnya —>

 
"
dietgo.kitchen_1633172025_2675563331803600799_30356002527.jpg,"ALL DIETGO OUTLETS

OUTLET JAKARTA

OUTLET PEJATEN OUTLET PURI OUTLET KEBON

JI. Jatipadang Utara JI. H. Mading, Puri Indah, JERUK
Pasar Minggu, Jakarta Kembangan Utara, Jakarta JI. Arjuna Utara, Apart. Menara,
Kebon Jeruk, Jakarta Barat

1 DIETGO WEEKLY
GeabFood J swrwow | Sette

 
"
dietgo.kitchen_1633147237_2675355392435777648_30356002527.jpg,"1.

DIEEGO

Kamu Hebat!

Hanya dua kata, tapi sarat akan makna. Menghargai orang lain, dan
mengapresiasi pencapaiannya adalah hal terpuji. Kamu mungkin bisa
melakukan hal yang lebih baik, namun tak ada salahnya juga
menghargai. Apabila kamu mengucapkan “Kamu hebat,” kepada
seseorang, itu tandanya kamu telah memberikannya kebahagiaan
hanya lewat dua patah kata.

Aku Bangga Padamu

Siapa sih yang tidak senang apabila dirinya menjadi kebanggaan dari
orang disekitarnya? Coba kamu ucapkan kalimat ini kepada orang lain
yang kamu anggap pantas. Bukan soal kamu memujinya secara
terang-terangan, tetapi juga tentang cara kamu mengungkapkan
keyakinan kamu terhadap orang tersebut.

sumber : idntimes.com
"
dietgo.kitchen_1633147237_2675355392469121514_30356002527.jpg,"DiEEGO

KALIMAT SEDERHANA II

BISA BIKIN ORANG

LAIN BAHAGIA!

SWIPE

  
"
dietgo.kitchen_1632642948_2671125114210529406_30356002527.jpg,"LET'S PLAY SQUID GAME!

Ayo ikutan games alias Giveaway dari @dietgo.kitchen
dan @nutribrew.id ala-ala series Korea Squid Game gitu!

Nutribrew
Healthy Cote

What will you get?
3 orang pemenang akan mendapatkan masing-masing

1 Sei Ayam with

1 Ice Apple T
retro aN ater) ce Apple Tea Saldo Gopay

Rp 50.000

© gopay

 

Slide untuk caraikutan —>
"
dietgo.kitchen_1632974440_2673905865610123068_30356002527.jpg,"DCEO)

Salad Wraps with

 

n
&
a
He
©
i?
>
UD
o
Pa
=
"
dietgo.kitchen_1633147237_2675355392452362747_30356002527.jpg,"3.

DIEEGO

Kerjamu Bagus

Jangan pelit memuji orang lain atas kinerjanya yang baik. Jangan
hanya bisa memarahinya apabila dia membuat kesalahan, tetapi
juga memujinya disaat dia memiliki kinerja yang baik. Coba ubah
pola pikirmu. Sebab, manusia terlalu sering memerhatikan sebuah
kesalahan, ketimbang seribu kebaikan. Jadi, bahagiakan orang lain
dengan caramu ya!

Kamu Memang Layak

Menganggap sepele itu memang mudah. Tapi menghargai kelayakan
seseorang juga tidaklah sulit. Kamu ingin melihat orang lain bahagia?
Maka ungkapan pendapatmu tentang dirinya. Katakan bahwa dia layak
berada pada puncak tertingginya saat ini. Dan mungkin akan lebih
tinggi lagi nantinya.

sumber : idntimes.com
"
dietgo.kitchen_1632642948_2671125114135098463_30356002527.jpg," 

Nutribrew

Healthy Coffee

nutribrew.id

Nutribrew

  

Se a

nutribrew.id Virall! Nutribrew, brand kopi sehat asal Indonesia ada di series
Korea Squid Game? simak info selengkapnya di slide selanjutnya...
"
dietgo.kitchen_1632642948_2671125114160240810_30356002527.jpg,"Nutribrew
Healthy Cote

How to Play?

Pertanyaan ke-1
Di series Squid Game, pada urutan keberapa games
tarik tambang dimainkan?

ede) t-] aN E- La Coty
Di Series Squid Game, siapa nama pemeran detektif yang
menyamar menjadi pasukan merah?

 

Syarat dan Ketentuan

1. Jawab pertanyaan di atas pada comment section di postingan ini
2. Follow Instagram @dietgo.kitchen & @nutribrew.id

3. Spam like postingan pada akun diatas

4. tag 3 teman kamu untuk ikutan

pemenang akan diundi pada awal bulan Oktober berdasarkan jawaban
yang benar, dan diundi menggunakan random picker! goodluck guys!
"
dietgo.kitchen_1632369625_2668832315502158411_30356002527.jpg,"DIEEGO

TIDAK GEN ZNPYe

INI CARA HILANGKAN

pole) =] 8 eri

SWIPE

 
"
dietgo.kitchen_1632369625_2668832315527254634_30356002527.jpg,"DIEEGO

3. Kunyah Permen Karet

Mengunyah permen karet akan membantu rahang dan otot-otot
wajah bekerja. Membiarkan rahang dan otot-otot wajah berolahraga
akan membantu membakar lemak tubuh yang menjadi penyebab
double chin. Tidak hanya itu saja, mengunyah permen karet dapat
membuat kulit wajah tetap kencang.

4, Olahraga Wajah

Olahraga wajah akan membuat otot-otot wajah dan rahang bekerja.
Ada beberapa gerakan yang bisa kamu coba, yaitu gerakan mencium
atau the kiss dan gerakan memutar leher atau neck roll.

Swipe untuk simak selengkapnya >

sumber : halodoc.com
"
dietgo.kitchen_1632369625_2668832315518885410_30356002527.jpg,"1.

DIEEGO

Perbaiki Asupan Nutrisi

Nutrisi merupakan hal yang sangat penting jika kamu ingin
menghilangkan double chin. Tidak hanya membuat kulitmu
menjadi sehat, tetapi diet rendah kalori juga dapat membuatmu
kamu menghindari gula dan makanan berlemak lainnya. Dengan
begitu, berat badanmu akan menjadi lebih stabil. Kelebihan berat
badan akan memengaruhi kondisi di sekitar wajah kamu. Jadi,
konsumsilah makanan-makanan sehat untuk menghilangkan
emak di bagian leher.

Perbanyak Minum Air Putih

Minum air putih agar tubuh tidak dehidrasi memang tak terdengar
seperti cara menghilangkan double chin. Namun, air putih sangat
baik untuk menstimulasi metabolisme tubuh dan membakar lemak,
termasuk di bagian wajah serta leher. Selain itu, air putih juga sangat
bagus untuk meningkatkan elastisitas kulit yang berarti dapat
menunda penuaan kulit.

sumber : halodoc.com
"
dietgo.kitchen_1632109544_2666650592955222195_30356002527.jpg,"DICIEO)

INEVAOUTUET

apotek Tata Sehat

JI. Mars iy

Utara yj

Jl. Merkur;

a
2
g
S
5
=
s
=
5

Utara xy
Jl. Merk,

Mirai College i

Sil ©
Jl. Tata Surya, Margahayu, Rancasari, Kota Bandung
Swipe untuk Promo Outlet Baru >

1. Mars i

 
"
